DIRECTORIO,SECUENCIA_P,ORDEN,CLASE,DPTO,FEX_C18,P3271,P6040,P6030S1,P6030S3,P6050,P6070,P6080,P2057,P6081,P6083,P6090,P6100,P6160,P6170,P3042,INGLABO,P6800,P6430,P6426,RAMA2D_R4,P6920
8269194,1,2,1,50,156.9124,2,16,8.0,2008.0,6,6.0,6,1,2,2,1,3.0,1.0,2.0,6.0,,,,,,
8269195,1,1,1,50,261.7645,1,29,2.0,1996.0,1,2.0,6,1,2,3,1,1.0,1.0,2.0,5.0,1860000.0,46.0,1.0,6.0,42.0,1.0
8269195,1,2,1,50,261.7645,2,26,4.0,1999.0,2,2.0,6,2,2,2,1,1.0,1.0,2.0,10.0,1423500.0,66.0,1.0,8.0,47.0,1.0
8269196,1,1,1,50,254.1016,2,54,8.0,1970.0,1,4.0,6,2,2,3,1,3.0,1.0,2.0,3.0,800000.0,54.0,3.0,1.0,97.0,2.0
8269197,1,1,1,50,235.3218,2,55,10.0,1969.0,1,6.0,6,2,3,3,1,1.0,1.0,2.0,5.0,1423500.0,46.0,1.0,120.0,80.0,1.0
8269197,1,2,1,50,235.3218,2,29,5.0,1996.0,9,6.0,6,2,2,2,1,1.0,1.0,2.0,11.0,2400000.0,46.0,1.0,6.0,43.0,1.0
8269198,1,1,1,50,247.9837,2,47,12.0,1977.0,1,4.0,6,2,3,3,1,1.0,1.0,2.0,5.0,1640000.0,30.0,3.0,22.0,97.0,1.0
8269198,1,2,1,50,247.9837,1,29,5.0,1996.0,3,6.0,6,1,3,1,1,1.0,1.0,1.0,10.0,1423500.0,46.0,1.0,30.0,80.0,1.0
8269198,1,3,1,50,247.9837,1,21,9.0,2003.0,3,6.0,6,2,3,1,1,1.0,1.0,2.0,8.0,1423500.0,46.0,1.0,12.0,69.0,1.0
8269199,1,1,1,50,205.0959,1,35,8.0,1989.0,1,2.0,6,2,2,2,1,3.0,1.0,2.0,4.0,1500000.0,50.0,4.0,108.0,41.0,2.0
8269199,1,2,1,50,205.0959,2,35,6.0,1990.0,2,2.0,6,2,2,2,1,1.0,1.0,2.0,4.0,1423500.0,46.0,1.0,18.0,81.0,1.0
8269199,1,3,1,50,205.0959,2,18,8.0,2006.0,3,6.0,6,2,2,1,1,1.0,1.0,1.0,8.0,,,,,,
8269199,1,4,1,50,205.0959,2,14,10.0,2010.0,3,6.0,6,2,2,1,1,1.0,1.0,1.0,4.0,,,,,,
8269200,1,1,1,50,252.0525,2,27,10.0,1997.0,1,2.0,6,2,3,1,1,1.0,1.0,2.0,8.0,1423500.0,40.0,4.0,3.0,84.0,1.0
8269200,1,2,1,50,252.0525,1,26,7.0,1999.0,2,2.0,6,1,2,2,1,3.0,1.0,2.0,5.0,,,,,,
8269200,1,3,1,50,252.0525,2,55,9.0,1969.0,4,4.0,6,1,3,3,1,1.0,1.0,2.0,3.0,,,,,,
8269200,1,4,1,50,252.0525,1,29,9.0,1995.0,6,6.0,6,2,3,1,1,1.0,1.0,1.0,10.0,2500000.0,40.0,4.0,12.0,85.0,1.0
8269200,1,5,1,50,252.0525,2,32,1.0,1993.0,6,4.0,6,2,3,1,1,3.0,1.0,2.0,5.0,,,,,,
8269200,1,6,1,50,252.0525,1,2,8.0,2022.0,9,,6,2,2,1,1,3.0,,,,,,,,,
8269201,1,1,1,50,363.9231,2,49,6.0,1976.0,1,6.0,6,1,3,2,1,3.0,1.0,2.0,3.0,,,,,,
8269201,1,2,1,50,363.9231,1,15,7.0,2009.0,3,6.0,6,2,2,1,1,3.0,1.0,1.0,4.0,,,,,,
8269202,1,1,1,50,359.9813,2,26,6.0,1999.0,1,2.0,6,2,2,1,1,3.0,1.0,2.0,5.0,1700000.0,77.0,1.0,24.0,56.0,2.0
8269202,1,2,1,50,359.9813,1,42,6.0,1983.0,2,2.0,6,2,2,2,1,1.0,1.0,2.0,5.0,1500000.0,72.0,4.0,28.0,47.0,1.0
8269202,1,3,1,50,359.9813,1,5,10.0,2019.0,3,,6,2,2,1,1,3.0,2.0,1.0,2.0,,,,,,
8269202,1,4,1,50,359.9813,2,44,6.0,1981.0,4,4.0,6,2,2,1,1,3.0,1.0,2.0,3.0,1700000.0,80.0,1.0,24.0,56.0,2.0
8269202,1,5,1,50,359.9813,2,75,10.0,1949.0,9,5.0,6,1,3,3,1,3.0,1.0,2.0,3.0,,,,,,
8269202,1,6,1,50,359.9813,2,37,5.0,1988.0,9,4.0,6,2,3,1,1,3.0,1.0,2.0,3.0,,,,,,
8269203,1,1,1,50,299.6548,1,41,10.0,1983.0,1,2.0,6,2,3,2,1,1.0,1.0,2.0,5.0,1860000.0,46.0,1.0,14.0,42.0,2.0
8269203,1,2,1,50,299.6548,2,24,5.0,2001.0,2,2.0,6,1,2,2,1,3.0,1.0,2.0,4.0,1820000.0,66.0,1.0,9.0,56.0,2.0
8269205,1,1,1,50,328.6387,1,28,11.0,1996.0,1,2.0,6,2,3,2,1,3.0,1.0,2.0,5.0,1300000.0,50.0,4.0,108.0,80.0,2.0
8269205,1,2,1,50,328.6387,2,27,8.0,1997.0,2,2.0,6,2,2,2,1,3.0,1.0,2.0,5.0,,,,,,
8269205,1,3,1,50,328.6387,2,5,8.0,2019.0,3,,6,2,1,1,1,3.0,2.0,1.0,2.0,,,,,,
8269205,1,4,1,50,328.6387,2,3,3.0,2022.0,3,,6,2,1,1,1,3.0,2.0,2.0,1.0,,,,,,
8269205,1,5,1,50,328.6387,2,1,7.0,2024.0,3,,6,2,1,1,1,3.0,,,,,,,,,
8269207,1,1,1,50,211.9406,2,42,7.0,1982.0,1,4.0,6,2,3,2,1,1.0,1.0,2.0,8.0,1423500.0,46.0,1.0,12.0,61.0,1.0
8269207,1,2,1,50,211.9406,1,18,5.0,2007.0,3,6.0,6,2,3,1,1,3.0,1.0,2.0,5.0,,,,,,
8269207,1,3,1,50,211.9406,1,14,12.0,2010.0,3,6.0,6,2,2,1,1,3.0,1.0,1.0,4.0,,,,,,
8269207,1,4,1,50,211.9406,2,12,11.0,2012.0,3,6.0,6,2,2,1,1,3.0,1.0,1.0,4.0,,,,,,
8269208,1,1,1,50,160.4208,1,28,5.0,1997.0,1,2.0,6,2,2,2,1,1.0,1.0,2.0,9.0,1423500.0,46.0,1.0,90.0,46.0,1.0
8269208,1,2,1,50,160.4208,2,28,12.0,1996.0,2,2.0,6,2,2,2,1,1.0,1.0,2.0,5.0,,,,,,
8269208,1,3,1,50,160.4208,1,2,1.0,2023.0,3,,6,2,1,1,1,1.0,,,,,,,,,
8269209,1,1,1,50,150.7518,1,71,8.0,1953.0,1,4.0,6,1,3,3,1,1.0,1.0,2.0,5.0,,,,,,
8269210,1,1,1,50,149.3039,1,46,4.0,1979.0,1,2.0,6,1,2,2,1,1.0,1.0,2.0,5.0,1623500.0,44.0,1.0,96.0,47.0,1.0
8269210,1,2,1,50,149.3039,2,38,3.0,1987.0,2,2.0,6,1,2,2,1,1.0,1.0,2.0,5.0,1623500.0,59.0,1.0,48.0,46.0,1.0
8269210,1,3,1,50,149.3039,2,18,3.0,2007.0,3,6.0,6,2,1,1,1,1.0,1.0,1.0,8.0,,,,,,
8269211,1,1,1,50,143.5399,2,37,7.0,1987.0,1,2.0,6,1,2,2,1,3.0,1.0,2.0,4.0,,,,,,
8269211,1,2,1,50,143.5399,1,15,3.0,2010.0,3,6.0,6,2,2,1,1,3.0,1.0,1.0,4.0,,,,,,
8269211,1,3,1,50,143.5399,2,9,11.0,2015.0,3,,6,2,2,1,1,3.0,1.0,1.0,3.0,,,,,,
8269214,1,1,1,50,125.3174,2,65,6.0,1960.0,1,2.0,6,1,3,3,1,3.0,1.0,2.0,1.0,,,,,,
8269216,1,1,1,50,245.0221,2,52,1.0,1973.0,1,4.0,6,2,3,3,1,1.0,1.0,2.0,10.0,3000000.0,50.0,4.0,192.0,46.0,1.0
8269216,1,2,1,50,245.0221,1,13,1.0,2012.0,3,6.0,6,2,2,1,1,1.0,1.0,1.0,4.0,,,,,,
8269216,1,3,1,50,245.0221,2,11,3.0,2014.0,3,6.0,6,2,2,1,1,1.0,1.0,1.0,3.0,,,,,,
8269217,1,1,1,50,336.0087,1,45,4.0,1980.0,1,4.0,6,2,3,3,1,3.0,1.0,2.0,10.0,3000000.0,50.0,4.0,24.0,45.0,2.0
8269218,1,1,1,50,426.5792,1,37,4.0,1988.0,1,2.0,6,1,2,2,2,,1.0,2.0,4.0,1000000.0,63.0,4.0,18.0,49.0,2.0
8269218,1,2,1,50,426.5792,2,35,12.0,1989.0,2,2.0,6,2,2,2,1,3.0,1.0,2.0,5.0,1000000.0,63.0,4.0,36.0,47.0,2.0
8269219,1,1,1,50,250.7301,2,50,3.0,1975.0,1,3.0,6,2,3,3,1,1.0,1.0,2.0,4.0,,,,,,
8269219,1,2,1,50,250.7301,2,20,12.0,2004.0,3,6.0,6,2,2,1,1,1.0,1.0,1.0,10.0,,,,,,
8269219,1,3,1,50,250.7301,2,16,4.0,2009.0,3,6.0,6,2,2,1,1,1.0,1.0,1.0,5.0,,,,,,
8269219,1,4,1,50,250.7301,2,12,1.0,2013.0,3,6.0,6,2,2,1,1,1.0,1.0,1.0,4.0,,,,,,
8269219,1,5,1,50,250.7301,2,12,1.0,2013.0,3,6.0,6,2,2,1,1,1.0,1.0,1.0,4.0,,,,,,
8269220,1,1,1,50,288.3613,1,47,12.0,1977.0,1,2.0,6,2,3,3,1,1.0,1.0,2.0,5.0,7000000.0,72.0,4.0,300.0,47.0,1.0
8269220,1,2,1,50,288.3613,2,35,8.0,1989.0,2,2.0,6,2,2,2,1,1.0,1.0,2.0,5.0,,,,,,
8269220,1,3,1,50,288.3613,2,8,10.0,2016.0,3,,6,2,1,1,1,1.0,1.0,1.0,3.0,,,,,,
8269221,1,1,1,50,268.807,1,39,1.0,1986.0,1,4.0,6,1,2,2,1,1.0,1.0,2.0,10.0,4000000.0,28.0,4.0,36.0,47.0,1.0
8269222,1,1,1,50,293.6723,1,60,4.0,1965.0,1,4.0,6,2,3,3,1,1.0,1.0,2.0,3.0,1423500.0,46.0,2.0,300.0,84.0,1.0
8269223,1,1,1,50,244.1248,2,81,3.0,1944.0,1,4.0,6,1,3,3,1,3.0,2.0,2.0,1.0,450000.0,30.0,4.0,240.0,46.0,2.0
8269224,1,1,1,50,300.1325,2,24,10.0,2000.0,1,2.0,6,2,2,2,1,3.0,1.0,2.0,5.0,600000.0,40.0,4.0,1.0,96.0,2.0
8269224,1,2,1,50,300.1325,1,27,1.0,1998.0,2,2.0,6,2,2,2,1,3.0,1.0,2.0,3.0,600000.0,40.0,4.0,24.0,96.0,2.0
8269224,1,3,1,50,300.1325,2,7,7.0,2018.0,3,,6,2,1,1,1,3.0,1.0,1.0,3.0,,,,,,
8269226,1,1,1,50,130.4388,2,31,4.0,1994.0,1,6.0,6,1,2,2,1,3.0,1.0,2.0,5.0,,,,,,
8269229,1,1,1,50,264.7173,2,38,7.0,1986.0,1,4.0,6,2,3,3,1,3.0,1.0,2.0,5.0,,,,,,
8269229,1,2,1,50,264.7173,1,8,12.0,2016.0,3,,6,2,2,1,1,3.0,1.0,1.0,3.0,,,,,,
8269229,1,3,1,50,264.7173,2,24,6.0,2001.0,6,6.0,6,2,3,3,1,3.0,2.0,2.0,3.0,,,,,,
8269230,1,1,1,50,318.2665,2,69,11.0,1955.0,1,5.0,6,2,3,3,1,1.0,1.0,2.0,3.0,,,,,,
8269231,1,1,1,50,223.3164,1,24,2.0,2001.0,1,2.0,6,1,2,2,1,3.0,1.0,1.0,10.0,,,,,,
8269231,1,2,1,50,223.3164,2,25,7.0,2000.0,2,2.0,6,2,2,2,1,1.0,1.0,1.0,10.0,,,,,,
8269232,1,1,1,50,145.7629,2,54,10.0,1970.0,1,2.0,6,2,3,3,1,3.0,1.0,2.0,5.0,200000.0,40.0,4.0,156.0,47.0,2.0
8269232,1,2,1,50,145.7629,1,67,11.0,1957.0,2,2.0,6,1,3,3,1,3.0,1.0,2.0,3.0,,,,,,
8269232,1,3,1,50,145.7629,2,31,10.0,1993.0,3,6.0,6,2,1,1,1,1.0,1.0,2.0,10.0,3000000.0,50.0,4.0,5.0,84.0,1.0
8269233,1,1,1,50,128.8979,2,56,1.0,1969.0,1,4.0,6,2,3,3,1,1.0,1.0,2.0,3.0,,,,,,
8269234,1,1,1,50,236.8685,2,76,9.0,1948.0,1,5.0,6,2,3,3,1,2.0,1.0,2.0,10.0,,,,,,
8269234,1,2,1,50,236.8685,1,22,5.0,2003.0,8,6.0,6,2,2,2,1,1.0,1.0,1.0,10.0,,,,,,
8269235,1,1,1,50,239.4041,2,41,2.0,1984.0,1,4.0,6,1,2,3,1,3.0,1.0,2.0,4.0,800000.0,36.0,4.0,48.0,96.0,2.0
8269235,1,2,1,50,239.4041,1,13,3.0,2012.0,3,6.0,6,2,2,1,1,3.0,1.0,2.0,4.0,,,,,,
8269236,1,1,1,50,254.1016,2,49,9.0,1975.0,1,3.0,6,2,3,2,1,1.0,1.0,2.0,4.0,,,,,,
8269237,1,1,1,50,224.0298,2,27,3.0,1998.0,1,4.0,6,2,2,2,1,3.0,1.0,2.0,5.0,3800000.0,70.0,4.0,120.0,96.0,2.0
8269237,1,2,1,50,224.0298,2,5,12.0,2019.0,3,,6,2,2,1,1,3.0,2.0,1.0,2.0,,,,,,
8269238,1,1,1,50,214.9105,2,41,9.0,1983.0,1,5.0,5,1,3,1,1,3.0,1.0,2.0,5.0,875000.0,66.0,1.0,0.0,56.0,2.0
8269238,1,2,1,50,214.9105,1,16,7.0,2008.0,3,6.0,6,1,2,1,1,3.0,1.0,1.0,5.0,,,,,,
8269238,1,3,1,50,214.9105,2,11,11.0,2013.0,3,6.0,6,1,3,1,1,3.0,1.0,1.0,3.0,,,,,,
8269238,1,4,1,50,214.9105,2,6,4.0,2019.0,3,,6,1,3,1,1,3.0,2.0,2.0,2.0,,,,,,
8269238,1,5,1,50,214.9105,2,69,1.0,1956.0,4,5.0,6,1,3,3,2,,1.0,2.0,3.0,,,,,,
8269238,1,6,1,50,214.9105,1,46,6.0,1979.0,6,2.0,6,1,3,1,2,,1.0,2.0,5.0,600000.0,70.0,4.0,1.0,56.0,2.0
8269238,1,7,1,50,214.9105,2,44,12.0,1980.0,13,2.0,6,1,3,3,2,,1.0,2.0,3.0,,77.0,6.0,1.0,56.0,2.0
8269239,1,1,1,50,267.6628,1,58,10.0,1966.0,1,4.0,6,2,1,2,1,3.0,1.0,2.0,5.0,540000.0,48.0,4.0,120.0,95.0,2.0
8269239,1,2,1,50,267.6628,1,90,6.0,1935.0,4,4.0,6,2,3,3,1,3.0,1.0,2.0,1.0,,,,,,
8269240,1,1,1,50,167.5164,2,36,5.0,1989.0,1,4.0,6,2,2,2,1,3.0,1.0,2.0,5.0,,,,,,
8269240,1,2,1,50,167.5164,2,17,10.0,2007.0,3,6.0,6,2,2,1,1,3.0,1.0,2.0,5.0,,,,,,
8269240,1,3,1,50,167.5164,1,14,12.0,2010.0,3,6.0,6,2,2,1,1,3.0,1.0,1.0,4.0,,,,,,
8269241,1,1,1,50,312.5081,1,26,11.0,1998.0,1,2.0,6,2,2,2,1,1.0,1.0,2.0,4.0,1423500.0,46.0,1.0,42.0,77.0,1.0
8269241,1,2,1,50,312.5081,2,30,12.0,1994.0,2,2.0,6,1,2,2,1,1.0,1.0,2.0,8.0,1540000.0,50.0,1.0,24.0,68.0,2.0
8269241,1,3,1,50,312.5081,1,13,11.0,2011.0,3,6.0,6,2,2,1,1,1.0,1.0,1.0,4.0,,,,,,
8269243,1,1,1,50,162.4401,2,34,10.0,1990.0,1,2.0,6,2,2,3,1,1.0,1.0,2.0,5.0,,,,,,
8269243,1,2,1,50,162.4401,2,15,11.0,2009.0,3,6.0,6,2,2,1,1,1.0,1.0,1.0,5.0,,,,,,
8269243,1,3,1,50,162.4401,1,10,2.0,2015.0,3,6.0,6,2,2,1,1,1.0,1.0,1.0,3.0,,,,,,
8269244,1,1,1,50,190.0461,1,21,4.0,2004.0,1,6.0,6,2,2,2,1,1.0,1.0,2.0,5.0,1423500.0,46.0,1.0,12.0,46.0,1.0
8269246,1,1,1,50,261.7645,1,42,4.0,1983.0,1,2.0,6,2,2,2,1,3.0,1.0,2.0,6.0,1414000.0,72.0,4.0,12.0,49.0,2.0
8269246,1,2,1,50,261.7645,2,50,1.0,1975.0,2,2.0,6,2,3,3,1,3.0,1.0,2.0,5.0,,,,,,
8269250,1,1,1,52,263.3035,1,59,12.0,1965.0,1,4.0,5,1,3,3,1,3.0,1.0,2.0,3.0,,,,,,
8269251,1,1,1,52,263.3035,1,67,12.0,1957.0,1,4.0,6,1,3,3,1,3.0,1.0,2.0,3.0,900000.0,40.0,1.0,36.0,52.0,2.0
8269252,1,1,1,52,240.526,1,78,12.0,1946.0,1,2.0,5,1,3,3,1,1.0,1.0,2.0,3.0,,46.0,6.0,60.0,47.0,3.0
8269252,1,2,1,52,240.526,2,73,1.0,1952.0,2,2.0,5,1,3,3,1,1.0,1.0,2.0,3.0,1100000.0,50.0,4.0,400.0,47.0,2.0
8269253,1,1,1,52,234.2949,1,68,9.0,1956.0,1,3.0,5,1,3,3,1,3.0,1.0,2.0,3.0,900000.0,54.0,4.0,72.0,47.0,2.0
8269253,1,2,1,52,234.2949,2,65,12.0,1959.0,2,3.0,5,1,3,3,1,3.0,1.0,2.0,5.0,,,,,,
8269253,1,3,1,52,234.2949,2,41,9.0,1983.0,3,4.0,5,1,1,1,1,1.0,1.0,2.0,8.0,1500000.0,40.0,4.0,5.0,84.0,1.0
8269253,1,4,1,52,234.2949,1,13,9.0,2011.0,8,6.0,5,1,2,1,1,3.0,1.0,1.0,4.0,,,,,,
8269254,1,1,1,52,257.0724,2,34,10.0,1990.0,1,3.0,5,1,3,2,1,1.0,1.0,2.0,13.0,3500000.0,48.0,1.0,6.0,68.0,1.0
8269254,1,2,1,52,257.0724,1,36,7.0,1988.0,2,3.0,5,1,3,2,1,1.0,1.0,2.0,10.0,1600000.0,48.0,1.0,5.0,95.0,1.0
8269254,1,3,1,52,257.0724,1,11,11.0,2013.0,3,6.0,5,2,2,1,1,1.0,1.0,1.0,4.0,,,,,,
8269255,1,1,1,52,273.6187,2,31,7.0,1993.0,1,2.0,5,1,3,2,1,3.0,1.0,2.0,3.0,,,,,,
8269255,1,2,1,52,273.6187,1,14,9.0,2010.0,3,6.0,5,1,2,1,1,3.0,1.0,1.0,4.0,,,,,,
8269255,1,3,1,52,273.6187,1,5,10.0,2019.0,3,,5,1,2,1,1,3.0,2.0,1.0,2.0,,,,,,
8269255,1,4,1,52,273.6187,1,17,6.0,2008.0,9,6.0,5,1,2,2,1,3.0,1.0,1.0,4.0,,,,,,
8269256,1,1,1,52,281.4403,2,51,9.0,1973.0,1,5.0,5,1,3,3,1,1.0,1.0,2.0,11.0,6000000.0,40.0,2.0,25.0,85.0,1.0
8269257,1,1,1,52,469.3813,1,34,3.0,1991.0,1,2.0,5,2,3,3,1,3.0,1.0,2.0,5.0,2500000.0,48.0,4.0,72.0,32.0,2.0
8269257,1,2,1,52,469.3813,2,29,7.0,1996.0,2,2.0,5,2,2,3,1,3.0,1.0,2.0,5.0,,30.0,6.0,24.0,32.0,2.0
8269257,1,3,1,52,469.3813,1,12,12.0,2012.0,3,6.0,5,2,2,1,1,3.0,1.0,1.0,4.0,,,,,,
8269257,1,4,1,52,469.3813,1,8,6.0,2017.0,3,,5,2,2,1,1,3.0,1.0,1.0,3.0,,,,,,
8269257,1,5,1,52,469.3813,2,4,10.0,2020.0,3,,5,2,1,1,1,3.0,2.0,1.0,1.0,,,,,,
8269258,1,1,1,52,263.3035,1,41,8.0,1983.0,1,2.0,6,1,2,2,2,,1.0,2.0,5.0,1700000.0,54.0,1.0,22.0,25.0,2.0
8269259,1,1,1,52,199.6117,2,74,11.0,1950.0,1,4.0,5,1,3,3,1,3.0,1.0,2.0,3.0,1000000.0,56.0,4.0,360.0,56.0,2.0
8269259,1,2,1,52,199.6117,1,53,1.0,1972.0,3,4.0,5,1,2,1,1,3.0,1.0,2.0,5.0,1500000.0,40.0,1.0,48.0,56.0,2.0
8269259,1,3,1,52,199.6117,1,35,11.0,1989.0,3,4.0,5,1,2,1,1,3.0,1.0,2.0,5.0,1000000.0,54.0,4.0,96.0,49.0,2.0
8269260,1,1,1,52,240.526,1,75,2.0,1950.0,1,3.0,6,2,3,3,1,1.0,1.0,2.0,3.0,,,,,,
8269260,1,2,1,52,240.526,2,69,10.0,1955.0,2,3.0,5,2,3,3,1,1.0,1.0,2.0,4.0,,,,,,
8269261,1,1,1,52,328.4764,1,66,3.0,1959.0,1,2.0,5,1,3,3,1,3.0,1.0,2.0,3.0,1000000.0,48.0,4.0,540.0,3.0,2.0
8269261,1,2,1,52,328.4764,2,54,1.0,1971.0,2,2.0,5,1,2,3,1,3.0,1.0,2.0,5.0,800000.0,40.0,4.0,240.0,14.0,2.0
8269261,1,3,1,52,328.4764,1,23,12.0,2001.0,3,6.0,5,1,2,1,1,3.0,1.0,2.0,5.0,900000.0,48.0,1.0,36.0,45.0,2.0
8269261,1,4,1,52,328.4764,1,20,4.0,2005.0,3,6.0,5,1,1,1,1,3.0,1.0,1.0,9.0,,,,,,
8269261,1,5,1,52,328.4764,1,16,6.0,2009.0,3,6.0,5,1,1,1,1,3.0,1.0,1.0,4.0,,,,,,
8269261,1,6,1,52,328.4764,2,13,1.0,2012.0,9,6.0,5,1,2,2,1,3.0,1.0,1.0,3.0,,,,,,
8269262,1,1,1,52,251.9796,1,58,11.0,1966.0,1,2.0,5,1,3,3,2,,2.0,2.0,1.0,800000.0,48.0,1.0,40.0,3.0,2.0
8269262,1,2,1,52,251.9796,2,47,10.0,1977.0,2,2.0,5,2,2,3,2,,2.0,2.0,1.0,,,,,,
8269263,1,1,1,52,275.8418,1,85,3.0,1940.0,1,5.0,5,1,3,3,1,3.0,1.0,2.0,3.0,,,,,,
8269264,1,1,1,52,294.8422,2,45,3.0,1980.0,1,4.0,5,1,3,2,2,,1.0,2.0,5.0,1000000.0,48.0,1.0,60.0,56.0,2.0
8269265,1,1,1,52,269.3139,2,21,4.0,2004.0,1,2.0,5,1,2,2,1,3.0,1.0,2.0,8.0,350000.0,28.0,3.0,5.0,97.0,2.0
8269265,1,2,1,52,269.3139,1,30,5.0,1995.0,2,2.0,5,2,2,2,1,3.0,1.0,2.0,4.0,1200000.0,48.0,1.0,10.0,41.0,2.0
8269265,1,3,1,52,269.3139,1,4,11.0,2020.0,3,,5,2,2,1,1,3.0,2.0,1.0,1.0,,,,,,
8269266,1,1,1,52,275.8418,1,22,11.0,2002.0,1,6.0,5,1,2,2,1,3.0,1.0,1.0,10.0,,,,,,
8269267,1,1,1,52,245.4518,2,39,9.0,1985.0,1,2.0,5,1,2,2,1,3.0,1.0,2.0,5.0,,,,,,
8269267,1,2,1,52,245.4518,1,14,3.0,2011.0,3,6.0,5,2,2,1,1,3.0,1.0,1.0,4.0,,,,,,
8269267,1,3,1,52,245.4518,1,20,9.0,2004.0,3,2.0,5,2,2,1,1,1.0,1.0,2.0,9.0,1462000.0,46.0,1.0,5.0,1.0,1.0
8269267,1,4,1,52,245.4518,2,22,4.0,2003.0,7,2.0,5,2,2,2,1,3.0,1.0,1.0,9.0,,,,,,
8269268,1,1,1,52,275.8418,1,64,5.0,1961.0,1,4.0,5,2,2,2,2,,1.0,2.0,4.0,1500000.0,48.0,4.0,290.0,41.0,2.0
8269269,1,1,1,52,312.1765,2,35,2.0,1990.0,1,2.0,5,1,2,2,1,3.0,1.0,2.0,4.0,500000.0,48.0,3.0,14.0,97.0,2.0
8269269,1,2,1,52,312.1765,1,11,6.0,2014.0,3,6.0,5,2,2,1,1,3.0,1.0,1.0,4.0,,,,,,
8269270,1,1,1,52,88.3626,2,60,12.0,1964.0,1,5.0,5,1,3,3,1,3.0,1.0,2.0,7.0,400000.0,40.0,4.0,120.0,14.0,2.0
8269270,1,2,1,52,88.3626,1,28,5.0,1997.0,3,6.0,5,1,3,1,1,3.0,1.0,2.0,5.0,1100000.0,48.0,4.0,150.0,96.0,2.0
8269270,1,3,1,52,88.3626,2,20,4.0,2005.0,3,6.0,5,1,3,1,1,3.0,1.0,2.0,5.0,,,,,,
8269270,1,4,1,52,88.3626,1,7,2.0,2018.0,8,,5,2,2,2,2,,1.0,1.0,3.0,,,,,,
8269271,1,1,1,52,58.1014,2,65,2.0,1960.0,1,2.0,5,1,3,3,1,3.0,1.0,2.0,3.0,,,,,,
8269271,1,2,1,52,58.1014,1,66,9.0,1958.0,2,2.0,5,1,3,3,1,3.0,1.0,2.0,5.0,1200000.0,42.0,1.0,36.0,41.0,2.0
8269271,1,3,1,52,58.1014,2,40,12.0,1984.0,3,6.0,5,1,3,1,1,3.0,2.0,2.0,1.0,,,,,,
8269271,1,4,1,52,58.1014,2,75,1.0,1950.0,6,5.0,5,1,3,3,1,3.0,1.0,2.0,3.0,,,,,,
8269271,1,5,1,52,58.1014,1,55,4.0,1970.0,6,4.0,5,1,3,3,2,,1.0,2.0,3.0,700000.0,42.0,1.0,28.0,1.0,2.0
8269272,1,1,1,52,90.7127,2,77,10.0,1947.0,1,5.0,5,1,3,3,1,3.0,2.0,2.0,1.0,,,,,,
8269272,1,2,1,52,90.7127,1,22,12.0,2002.0,8,6.0,5,1,3,2,1,3.0,1.0,2.0,3.0,1200000.0,48.0,1.0,19.0,3.0,2.0
8269273,1,1,1,52,171.3833,2,75,1.0,1950.0,1,5.0,5,1,3,3,1,3.0,2.0,2.0,1.0,,,,,,
8269273,1,2,1,52,171.3833,2,29,4.0,1996.0,3,2.0,5,1,3,1,1,3.0,1.0,2.0,5.0,400000.0,28.0,3.0,8.0,97.0,2.0
8269273,1,3,1,52,171.3833,2,1,11.0,2023.0,8,,5,1,2,1,1,3.0,,,,,,,,,
8269274,1,1,1,52,99.303,1,30,5.0,1995.0,1,2.0,5,1,2,2,1,3.0,1.0,2.0,5.0,1200000.0,48.0,1.0,60.0,41.0,2.0
8269275,1,1,1,52,96.953,1,33,11.0,1991.0,1,2.0,5,1,2,2,1,3.0,1.0,2.0,3.0,1200000.0,54.0,1.0,28.0,49.0,2.0
8269275,1,2,1,52,96.953,2,31,4.0,1994.0,2,2.0,5,2,2,2,1,3.0,1.0,2.0,5.0,,,,,,
8269275,1,3,1,52,96.953,1,9,9.0,2015.0,3,,5,2,1,1,1,3.0,1.0,1.0,3.0,,,,,,
8269276,1,1,1,52,155.9528,2,34,4.0,1991.0,1,3.0,5,2,3,2,1,3.0,1.0,1.0,10.0,1000000.0,40.0,1.0,3.0,69.0,2.0
8269276,1,2,1,52,155.9528,1,39,12.0,1985.0,2,3.0,5,2,3,2,1,3.0,1.0,2.0,5.0,1200000.0,48.0,1.0,50.0,41.0,2.0
8269276,1,3,1,52,155.9528,2,15,8.0,2009.0,3,6.0,5,2,1,1,1,3.0,1.0,1.0,4.0,,,,,,
8269276,1,4,1,52,155.9528,2,8,6.0,2017.0,3,,5,2,1,1,1,3.0,1.0,1.0,3.0,,,,,,
8269277,1,1,1,52,99.303,1,43,12.0,1981.0,1,4.0,5,1,2,2,1,3.0,1.0,2.0,9.0,1000000.0,48.0,4.0,120.0,1.0,2.0
8269278,1,1,1,52,229.4671,2,41,7.0,1984.0,1,2.0,5,1,3,3,1,3.0,1.0,2.0,3.0,1200000.0,54.0,3.0,24.0,97.0,2.0
8269278,1,2,1,52,229.4671,1,12,8.0,2012.0,3,6.0,5,2,2,1,1,3.0,1.0,1.0,4.0,,,,,,
8269278,1,3,1,52,229.4671,2,8,9.0,2016.0,3,,5,2,2,1,1,3.0,1.0,1.0,3.0,,,,,,
